PersonId,MetricDate,Total Copilot actions taken,Total Copilot active days,Total Copilot enabled days,Copilot assisted hours,Intelligent recap actions taken,Organization,FunctionType,Region,Copilot actions taken in Word,Copilot actions taken in Excel,Copilot actions taken in Teams,Copilot actions taken in Outlook,Copilot actions taken in PowerPoint,Copilot actions taken in OneNote
P00017,2026-05-24 00:00:00,28,5,5,3.73,2,Contoso Ltd,Marketing,APAC,4,3,3,7,1,10
P00017,2026-05-31 00:00:00,36,5,5,5.24,3,Contoso Ltd,Marketing,APAC,5,5,4,10,1,11
P00018,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,North America,0,0,0,0,0,0
P00018,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,North America,0,0,0,0,0,0
P00018,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,North America,0,0,0,0,0,0
P00018,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,North America,0,0,0,0,0,0
P00018,2026-03-29 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,North America,0,0,0,0,0,0
P00018,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,North America,0,0,0,0,0,0
P00018,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,North America,0,0,0,0,0,0
P00018,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,North America,0,0,0,0,0,0
P00018,2026-04-26 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,North America,0,0,0,0,0,0
P00018,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,North America,0,0,0,0,0,0
P00018,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,North America,0,0,0,0,0,0
P00018,2026-05-17 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,North America,0,0,0,0,0,0
P00018,2026-05-24 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,North America,0,0,0,0,0,0
P00018,2026-05-31 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,North America,0,0,0,0,0,0
P00019,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00019,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00019,2026-03-15 00:00:00,4,1,5,1.04,1,Contoso Ltd,Finance,APAC,1,1,2,0,0,0
P00019,2026-03-22 00:00:00,5,1,5,0.87,1,Contoso Ltd,Finance,APAC,1,1,1,2,0,0
P00019,2026-03-29 00:00:00,1,1,5,0.42,1,Contoso Ltd,Finance,APAC,0,0,0,0,0,1
P00019,2026-04-05 00:00:00,8,2,5,2.05,1,Contoso Ltd,Finance,APAC,1,2,2,1,1,1
P00019,2026-04-12 00:00:00,8,2,5,1.61,1,Contoso Ltd,Finance,APAC,2,2,1,1,0,2
P00019,2026-04-19 00:00:00,11,3,5,2.35,1,Contoso Ltd,Finance,APAC,3,2,3,2,0,1
P00019,2026-04-26 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00019,2026-05-03 00:00:00,6,1,5,1.52,1,Contoso Ltd,Finance,APAC,1,1,2,1,0,1
P00019,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,APAC,0,0,0,0,0,0
P00019,2026-05-17 00:00:00,5,1,5,0.98,1,Contoso Ltd,Finance,APAC,1,0,1,0,0,3
P00019,2026-05-24 00:00:00,6,2,5,1.62,0,Contoso Ltd,Finance,APAC,1,1,1,1,1,1
P00019,2026-05-31 00:00:00,6,2,5,1.48,0,Contoso Ltd,Finance,APAC,0,1,1,1,0,3
P00020,2026-03-01 00:00:00,17,4,5,3.06,2,Contoso Ltd,Engineering,EMEA,1,1,1,5,4,5
P00020,2026-03-08 00:00:00,12,3,5,2.85,1,Contoso Ltd,Engineering,EMEA,1,1,1,4,3,2
P00020,2026-03-15 00:00:00,9,2,5,1.15,1,Contoso Ltd,Engineering,EMEA,1,1,2,2,2,1
P00020,2026-03-22 00:00:00,6,1,5,1.68,0,Contoso Ltd,Engineering,EMEA,1,1,0,2,1,1
P00020,2026-03-29 00:00:00,10,3,5,1.32,0,Contoso Ltd,Engineering,EMEA,1,1,1,3,2,2
P00020,2026-04-05 00:00:00,14,4,5,3.1,1,Contoso Ltd,Engineering,EMEA,1,1,0,3,3,6
P00020,2026-04-12 00:00:00,13,4,5,2.38,1,Contoso Ltd,Engineering,EMEA,0,1,0,3,4,5
P00020,2026-04-19 00:00:00,12,3,5,2.71,0,Contoso Ltd,Engineering,EMEA,1,1,1,3,4,2
P00020,2026-04-26 00:00:00,12,3,5,2.12,1,Contoso Ltd,Engineering,EMEA,1,1,1,3,3,3
P00020,2026-05-03 00:00:00,16,4,5,3.4,1,Contoso Ltd,Engineering,EMEA,2,1,0,5,3,5
P00020,2026-05-10 00:00:00,12,3,5,2.13,1,Contoso Ltd,Engineering,EMEA,1,1,1,3,3,3
P00020,2026-05-17 00:00:00,19,5,5,2.61,2,Contoso Ltd,Engineering,EMEA,2,1,2,6,5,3
P00020,2026-05-24 00:00:00,18,4,5,3.37,1,Contoso Ltd,Engineering,EMEA,1,2,2,5,5,3
P00020,2026-05-31 00:00:00,16,4,5,3.08,1,Contoso Ltd,Engineering,EMEA,0,2,1,4,4,5
P00021,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,North America,0,0,0,0,0,0
P00021,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,North America,0,0,0,0,0,0
P00021,2026-03-15 00:00:00,1,1,5,1.58,0,Contoso Ltd,Customer Success,North America,0,0,1,0,0,0
P00021,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,North America,0,0,0,0,0,0
P00021,2026-03-29 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,North America,0,0,0,0,0,0
P00021,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,North America,0,0,0,0,0,0
P00021,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,North America,0,0,0,0,0,0
P00021,2026-04-19 00:00:00,1,1,5,0.42,0,Contoso Ltd,Customer Success,North America,0,0,0,0,0,1
P00021,2026-04-26 00:00:00,1,1,5,0.29,1,Contoso Ltd,Customer Success,North America,0,0,1,0,0,0
P00021,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,North America,0,0,0,0,0,0
P00021,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,North America,0,0,0,0,0,0
P00021,2026-05-17 00:00:00,2,1,5,1.63,0,Contoso Ltd,Customer Success,North America,1,1,0,0,0,0
P00021,2026-05-24 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,North America,0,0,0,0,0,0
P00021,2026-05-31 00:00:00,2,1,5,0.75,0,Contoso Ltd,Customer Success,North America,0,0,1,0,1,0
P00022,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00022,2026-03-08 00:00:00,2,1,5,1.28,0,Contoso Ltd,Marketing,EMEA,0,1,0,0,1,0
P00022,2026-03-15 00:00:00,5,1,5,2.02,1,Contoso Ltd,Marketing,EMEA,1,1,1,0,1,1
P00022,2026-03-22 00:00:00,5,2,5,1.18,1,Contoso Ltd,Marketing,EMEA,1,0,1,0,1,2
P00022,2026-03-29 00:00:00,6,2,5,1.79,1,Contoso Ltd,Marketing,EMEA,2,1,2,1,0,0
P00022,2026-04-05 00:00:00,5,1,5,1.05,2,Contoso Ltd,Marketing,EMEA,1,0,2,1,1,0
P00022,2026-04-12 00:00:00,11,3,5,1.66,1,Contoso Ltd,Marketing,EMEA,1,1,5,2,1,1
P00022,2026-04-19 00:00:00,5,1,5,1.23,0,Contoso Ltd,Marketing,EMEA,1,0,3,0,1,0
P00022,2026-04-26 00:00:00,5,1,5,0.81,0,Contoso Ltd,Marketing,EMEA,0,0,2,0,2,1
P00022,2026-05-03 00:00:00,5,1,5,0.84,1,Contoso Ltd,Marketing,EMEA,1,0,2,1,1,0
P00022,2026-05-10 00:00:00,9,3,5,1.54,1,Contoso Ltd,Marketing,EMEA,1,0,3,1,2,2
P00022,2026-05-17 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,EMEA,0,0,0,0,0,0
P00022,2026-05-24 00:00:00,14,4,5,2.6,1,Contoso Ltd,Marketing,EMEA,2,1,6,2,3,0
P00022,2026-05-31 00:00:00,7,2,5,1.81,1,Contoso Ltd,Marketing,EMEA,2,0,3,1,1,0
P00023,2026-03-01 00:00:00,17,4,5,3.05,1,Contoso Ltd,Finance,APAC,5,5,3,4,0,0
P00023,2026-03-08 00:00:00,12,3,5,2.77,0,Contoso Ltd,Finance,APAC,4,3,1,2,1,1
P00023,2026-03-15 00:00:00,15,4,5,2.86,1,Contoso Ltd,Finance,APAC,4,4,1,3,2,1
P00023,2026-03-22 00:00:00,10,3,5,1.26,0,Contoso Ltd,Finance,APAC,3,3,1,1,1,1
P00023,2026-03-29 00:00:00,13,3,5,2.94,1,Contoso Ltd,Finance,APAC,3,3,1,2,2,2
P00023,2026-04-05 00:00:00,15,4,5,3.14,1,Contoso Ltd,Finance,APAC,4,4,2,2,2,1
P00023,2026-04-12 00:00:00,19,5,5,3.25,1,Contoso Ltd,Finance,APAC,5,5,2,3,2,2
P00023,2026-04-19 00:00:00,10,3,5,2.29,1,Contoso Ltd,Finance,APAC,3,3,2,2,0,0
P00023,2026-04-26 00:00:00,12,3,5,1.66,2,Contoso Ltd,Finance,APAC,3,3,1,3,2,0
P00023,2026-05-03 00:00:00,15,4,5,3.24,2,Contoso Ltd,Finance,APAC,4,5,2,2,1,1
P00023,2026-05-10 00:00:00,13,3,5,2.24,1,Contoso Ltd,Finance,APAC,3,4,3,2,1,0
P00023,2026-05-17 00:00:00,21,5,5,2.8,2,Contoso Ltd,Finance,APAC,6,6,3,3,2,1
P00023,2026-05-24 00:00:00,17,5,5,2.28,2,Contoso Ltd,Finance,APAC,4,6,2,2,0,3
P00023,2026-05-31 00:00:00,15,4,5,1.85,1,Contoso Ltd,Finance,APAC,4,5,1,3,0,2
P00024,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,EMEA,0,0,0,0,0,0
P00024,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,EMEA,0,0,0,0,0,0
P00024,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,EMEA,0,0,0,0,0,0
P00024,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,EMEA,0,0,0,0,0,0
P00024,2026-03-29 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,EMEA,0,0,0,0,0,0
P00024,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,EMEA,0,0,0,0,0,0
P00024,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,EMEA,0,0,0,0,0,0
P00024,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,EMEA,0,0,0,0,0,0
P00024,2026-04-26 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,EMEA,0,0,0,0,0,0
P00024,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,EMEA,0,0,0,0,0,0
P00024,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,EMEA,0,0,0,0,0,0
P00024,2026-05-17 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,EMEA,0,0,0,0,0,0
P00024,2026-05-24 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,EMEA,0,0,0,0,0,0
P00024,2026-05-31 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,EMEA,0,0,0,0,0,0
P00025,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00025,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00025,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00025,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00025,2026-03-29 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00025,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00025,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00025,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00025,2026-04-26 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00025,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00025,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00025,2026-05-17 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00025,2026-05-24 00:00:00,0,0,5,0,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,0
P00025,2026-05-31 00:00:00,1,1,5,1.08,0,Contoso Ltd,Sales,EMEA,0,0,0,0,0,1
P00026,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Engineering,LATAM,0,0,0,0,0,0
P00026,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Engineering,LATAM,0,0,0,0,0,0
P00026,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Engineering,LATAM,0,0,0,0,0,0
P00026,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Engineering,LATAM,0,0,0,0,0,0
P00026,2026-03-29 00:00:00,0,0,5,0,0,Contoso Ltd,Engineering,LATAM,0,0,0,0,0,0
P00026,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Engineering,LATAM,0,0,0,0,0,0
P00026,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Engineering,LATAM,0,0,0,0,0,0
P00026,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Engineering,LATAM,0,0,0,0,0,0
P00026,2026-04-26 00:00:00,0,0,5,0,0,Contoso Ltd,Engineering,LATAM,0,0,0,0,0,0
P00026,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Engineering,LATAM,0,0,0,0,0,0
P00026,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Engineering,LATAM,0,0,0,0,0,0
P00026,2026-05-17 00:00:00,0,0,5,0,0,Contoso Ltd,Engineering,LATAM,0,0,0,0,0,0
P00026,2026-05-24 00:00:00,0,0,5,0,0,Contoso Ltd,Engineering,LATAM,0,0,0,0,0,0
P00026,2026-05-31 00:00:00,0,0,5,0,0,Contoso Ltd,Engineering,LATAM,0,0,0,0,0,0
P00027,2026-03-01 00:00:00,4,1,5,1.7,1,Contoso Ltd,Marketing,APAC,0,1,1,0,0,2
P00027,2026-03-08 00:00:00,3,1,5,0.86,1,Contoso Ltd,Marketing,APAC,0,1,1,1,0,0
P00027,2026-03-15 00:00:00,9,2,5,1.36,1,Contoso Ltd,Marketing,APAC,1,2,2,2,1,1
P00027,2026-03-22 00:00:00,9,3,5,1.64,1,Contoso Ltd,Marketing,APAC,0,1,3,1,1,3
P00027,2026-03-29 00:00:00,13,4,5,2.92,1,Contoso Ltd,Marketing,APAC,1,2,3,1,2,4
P00027,2026-04-05 00:00:00,15,3,5,3.27,0,Contoso Ltd,Marketing,APAC,1,2,5,1,3,3
P00027,2026-04-12 00:00:00,6,2,5,2.03,1,Contoso Ltd,Marketing,APAC,0,2,2,1,1,0
P00027,2026-04-19 00:00:00,14,4,5,1.99,1,Contoso Ltd,Marketing,APAC,1,1,4,1,2,5
P00027,2026-04-26 00:00:00,16,4,5,2.07,1,Contoso Ltd,Marketing,APAC,0,2,5,3,3,3
P00027,2026-05-03 00:00:00,12,3,5,2.78,1,Contoso Ltd,Marketing,APAC,1,3,4,2,2,0
P00027,2026-05-10 00:00:00,19,5,5,3.22,2,Contoso Ltd,Marketing,APAC,1,2,5,2,3,6
P00027,2026-05-17 00:00:00,21,5,5,3.9,2,Contoso Ltd,Marketing,APAC,0,4,7,2,3,5
P00027,2026-05-24 00:00:00,16,4,5,3.34,2,Contoso Ltd,Marketing,APAC,1,3,5,2,3,2
P00027,2026-05-31 00:00:00,24,5,5,3.37,2,Contoso Ltd,Marketing,APAC,1,4,7,3,3,6
P00028,2026-03-01 00:00:00,8,2,5,2.03,1,Contoso Ltd,Finance,LATAM,1,2,1,2,2,0
P00028,2026-03-08 00:00:00,12,3,5,1.68,1,Contoso Ltd,Finance,LATAM,1,3,2,1,4,1
P00028,2026-03-15 00:00:00,9,2,5,2.08,1,Contoso Ltd,Finance,LATAM,1,1,1,1,2,3
P00028,2026-03-22 00:00:00,10,2,5,1.66,0,Contoso Ltd,Finance,LATAM,1,2,1,2,2,2
P00028,2026-03-29 00:00:00,12,3,5,2.31,1,Contoso Ltd,Finance,LATAM,1,1,2,1,3,4
P00028,2026-04-05 00:00:00,14,3,5,1.99,1,Contoso Ltd,Finance,LATAM,1,3,1,4,3,2
P00028,2026-04-12 00:00:00,12,3,5,2.36,0,Contoso Ltd,Finance,LATAM,0,2,2,2,4,2
P00028,2026-04-19 00:00:00,4,1,5,1.95,1,Contoso Ltd,Finance,LATAM,1,1,1,0,1,0
P00028,2026-04-26 00:00:00,14,3,5,1.94,1,Contoso Ltd,Finance,LATAM,2,3,2,2,4,1
P00028,2026-05-03 00:00:00,17,4,5,2.06,1,Contoso Ltd,Finance,LATAM,2,4,2,3,5,1
P00028,2026-05-10 00:00:00,20,5,5,3.44,2,Contoso Ltd,Finance,LATAM,3,4,2,4,6,1
P00028,2026-05-17 00:00:00,14,3,5,1.69,0,Contoso Ltd,Finance,LATAM,2,3,2,3,4,0
P00028,2026-05-24 00:00:00,18,4,5,3.03,1,Contoso Ltd,Finance,LATAM,2,4,2,3,6,1
P00028,2026-05-31 00:00:00,14,4,5,2.47,1,Contoso Ltd,Finance,LATAM,1,2,1,2,3,5
P00029,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,LATAM,0,0,0,0,0,0
P00029,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,LATAM,0,0,0,0,0,0
P00029,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,LATAM,0,0,0,0,0,0
P00029,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,LATAM,0,0,0,0,0,0
P00029,2026-03-29 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,LATAM,0,0,0,0,0,0
P00029,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,LATAM,0,0,0,0,0,0
P00029,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,LATAM,0,0,0,0,0,0
P00029,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,LATAM,0,0,0,0,0,0
P00029,2026-04-26 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,LATAM,0,0,0,0,0,0
P00029,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,LATAM,0,0,0,0,0,0
P00029,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,LATAM,0,0,0,0,0,0
P00029,2026-05-17 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,LATAM,0,0,0,0,0,0
P00029,2026-05-24 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,LATAM,0,0,0,0,0,0
P00029,2026-05-31 00:00:00,0,0,5,0,0,Contoso Ltd,Customer Success,LATAM,0,0,0,0,0,0
P00030,2026-03-01 00:00:00,9,3,5,1.47,0,Contoso Ltd,Marketing,EMEA,0,0,0,5,0,4
P00030,2026-03-08 00:00:00,6,1,5,0.91,1,Contoso Ltd,Marketing,EMEA,1,0,1,4,0,0
P00030,2026-03-15 00:00:00,11,3,5,2.31,0,Contoso Ltd,Marketing,EMEA,1,1,0,7,1,1
P00030,2026-03-22 00:00:00,6,2,5,2.17,0,Contoso Ltd,Marketing,EMEA,0,1,0,3,1,1
P00030,2026-03-29 00:00:00,10,3,5,2.46,0,Contoso Ltd,Marketing,EMEA,1,0,0,6,0,3
P00030,2026-04-05 00:00:00,14,4,5,3.06,1,Contoso Ltd,Marketing,EMEA,2,0,1,8,1,2
P00030,2026-04-12 00:00:00,12,3,5,2.24,2,Contoso Ltd,Marketing,EMEA,1,0,0,8,1,2
P00030,2026-04-19 00:00:00,11,3,5,1.73,1,Contoso Ltd,Marketing,EMEA,0,0,0,7,0,4
P00030,2026-04-26 00:00:00,12,3,5,2.93,0,Contoso Ltd,Marketing,EMEA,1,0,0,8,0,3
P00030,2026-05-03 00:00:00,17,4,5,3.13,1,Contoso Ltd,Marketing,EMEA,1,0,0,10,1,5
P00030,2026-05-10 00:00:00,17,5,5,2.17,2,Contoso Ltd,Marketing,EMEA,1,0,0,10,1,5
P00030,2026-05-17 00:00:00,15,3,5,2.24,1,Contoso Ltd,Marketing,EMEA,1,0,1,10,0,3
P00030,2026-05-24 00:00:00,15,4,5,2.22,0,Contoso Ltd,Marketing,EMEA,2,1,1,10,1,0
P00030,2026-05-31 00:00:00,6,2,5,1.02,0,Contoso Ltd,Marketing,EMEA,1,1,1,3,0,0
P00031,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,APAC,0,0,0,0,0,0
P00031,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,APAC,0,0,0,0,0,0
P00031,2026-03-15 00:00:00,1,1,5,0.87,0,Contoso Ltd,Operations,APAC,0,0,1,0,0,0
P00031,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,APAC,0,0,0,0,0,0
P00031,2026-03-29 00:00:00,1,1,5,0.73,0,Contoso Ltd,Operations,APAC,0,0,0,0,0,1
P00031,2026-04-05 00:00:00,1,1,5,0.92,1,Contoso Ltd,Operations,APAC,0,0,0,1,0,0
P00031,2026-04-12 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,APAC,0,0,0,0,0,0
P00031,2026-04-19 00:00:00,2,1,5,0.67,0,Contoso Ltd,Operations,APAC,1,1,0,0,0,0
P00031,2026-04-26 00:00:00,0,0,5,0,0,Contoso Ltd,Operations,APAC,0,0,0,0,0,0
P00031,2026-05-03 00:00:00,1,1,5,0.4,0,Contoso Ltd,Operations,APAC,0,0,0,0,1,0
P00031,2026-05-10 00:00:00,1,1,5,1.57,0,Contoso Ltd,Operations,APAC,1,0,0,0,0,0
P00031,2026-05-17 00:00:00,1,1,5,1.53,1,Contoso Ltd,Operations,APAC,0,0,0,1,0,0
P00031,2026-05-24 00:00:00,1,1,5,0.48,0,Contoso Ltd,Operations,APAC,0,0,0,0,0,1
P00031,2026-05-31 00:00:00,1,1,5,0.22,0,Contoso Ltd,Operations,APAC,0,0,0,1,0,0
P00032,2026-03-01 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,LATAM,0,0,0,0,0,0
P00032,2026-03-08 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,LATAM,0,0,0,0,0,0
P00032,2026-03-15 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,LATAM,0,0,0,0,0,0
P00032,2026-03-22 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,LATAM,0,0,0,0,0,0
P00032,2026-03-29 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,LATAM,0,0,0,0,0,0
P00032,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,LATAM,0,0,0,0,0,0
P00032,2026-04-12 00:00:00,1,1,5,0.67,0,Contoso Ltd,Finance,LATAM,0,0,0,0,0,1
P00032,2026-04-19 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,LATAM,0,0,0,0,0,0
P00032,2026-04-26 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,LATAM,0,0,0,0,0,0
P00032,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,LATAM,0,0,0,0,0,0
P00032,2026-05-10 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,LATAM,0,0,0,0,0,0
P00032,2026-05-17 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,LATAM,0,0,0,0,0,0
P00032,2026-05-24 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,LATAM,0,0,0,0,0,0
P00032,2026-05-31 00:00:00,0,0,5,0,0,Contoso Ltd,Finance,LATAM,0,0,0,0,0,0
P00033,2026-03-01 00:00:00,4,1,5,0.74,1,Contoso Ltd,Marketing,LATAM,1,0,1,0,1,1
P00033,2026-03-08 00:00:00,5,1,5,1.44,1,Contoso Ltd,Marketing,LATAM,3,1,1,0,0,0
P00033,2026-03-15 00:00:00,2,1,5,0.32,0,Contoso Ltd,Marketing,LATAM,1,0,1,0,0,0
P00033,2026-03-22 00:00:00,4,1,5,1.03,0,Contoso Ltd,Marketing,LATAM,2,0,0,0,1,1
P00033,2026-03-29 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,LATAM,0,0,0,0,0,0
P00033,2026-04-05 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,LATAM,0,0,0,0,0,0
P00033,2026-04-12 00:00:00,5,1,5,1.47,0,Contoso Ltd,Marketing,LATAM,1,1,2,0,1,0
P00033,2026-04-19 00:00:00,7,2,5,1.14,1,Contoso Ltd,Marketing,LATAM,2,1,2,0,1,1
P00033,2026-04-26 00:00:00,5,1,5,0.89,0,Contoso Ltd,Marketing,LATAM,1,1,1,0,0,2
P00033,2026-05-03 00:00:00,0,0,5,0,0,Contoso Ltd,Marketing,LATAM,0,0,0,0,0,0
P00033,2026-05-10 00:00:00,5,1,5,1.04,1,Contoso Ltd,Marketing,LATAM,2,1,2,0,0,0
P00033,2026-05-17 00:00:00,6,1,5,1.5,1,Contoso Ltd,Marketing,LATAM,2,0,2,1,1,0
P00033,2026-05-24 00:00:00,9,2,5,2.47,0,Contoso Ltd,Marketing,LATAM,4,1,3,0,1,0
P00033,2026-05-31 00:00:00,10,3,5,1.84,0,Contoso Ltd,Marketing,LATAM,4,1,2,1,2,0
P00034,2026-03-01 00:00:00,22,5,5,3.18,1,Contoso Ltd,Sales,North America,3,8,3,6,2,0
P00034,2026-03-08 00:00:00,28,5,5,4.82,2,Contoso Ltd,Sales,North America,3,8,3,8,5,1
P00034,2026-03-15 00:00:00,24,5,5,3.92,2,Contoso Ltd,Sales,North America,2,7,3,6,4,2
P00034,2026-03-22 00:00:00,19,5,5,3.21,1,Contoso Ltd,Sales,North America,3,5,2,5,4,0
P00034,2026-03-29 00:00:00,20,5,5,3.37,2,Contoso Ltd,Sales,North America,2,5,2,5,4,2
P00034,2026-04-05 00:00:00,32,5,5,4.97,3,Contoso Ltd,Sales,North America,3,9,3,8,7,2
P00034,2026-04-12 00:00:00,21,5,5,3.2,2,Contoso Ltd,Sales,North America,1,6,2,6,5,1
P00034,2026-04-19 00:00:00,16,4,5,2.93,1,Contoso Ltd,Sales,North America,0,5,2,5,3,1
P00034,2026-04-26 00:00:00,25,5,5,3.25,2,Contoso Ltd,Sales,North America,3,8,3,7,4,0
P00034,2026-05-03 00:00:00,29,5,5,4.88,2,Contoso Ltd,Sales,North America,3,9,3,8,6,0
P00034,2026-05-10 00:00:00,34,5,5,4.95,2,Contoso Ltd,Sales,North America,3,9,3,9,6,4
